Fed Id,Type,Name,Branches,City,State,Unweighted Deposits,Unweighted Rank,Unweighted Market Share,Weighted Deposits,Weighted Rank,Weighted Market Share,Buyer,Target,market_name
268006,THRIFT,MASCOMA BANK,2,LEBANON,NH,90.233,NA,NA,NA,NA,NA,NA,NA,"Randolph, VT"
1238565,BHC,THE TORONTO-DOMINION BANK,2,TORONTO,NA,312.902,1,27.52,312.902,1,27.88,NA,NA,"Rutland, VT"
497404,BANK,"TD BANK, NATIONAL ASSOCIATION",2,WILMINGTON,DE,312.902,NA,NA,NA,NA,NA,NA,NA,"Rutland, VT"
1037003,BHC,M&T BANK CORPORATION,2,BUFFALO,NY,253.954,2,22.34,253.954,2,22.63,NA,NA,"Rutland, VT"
501105,BANK,MANUFACTURERS AND TRADERS TRUST COMPANY,2,BUFFALO,NY,253.954,NA,NA,NA,NA,NA,NA,NA,"Rutland, VT"
1132449,BHC,"CITIZENS FINANCIAL GROUP, INC.",1,PROVIDENCE,RI,147.531,3,12.98,147.531,3,13.15,NA,NA,"Rutland, VT"
3303298,BANK,"CITIZENS BANK, NATIONAL ASSOCIATION",1,PROVIDENCE,RI,147.531,NA,NA,NA,NA,NA,NA,NA,"Rutland, VT"
1048867,BHC,"COMMUNITY BANK SYSTEM, INC.",3,DE WITT,NY,139.639,4,12.28,139.639,4,12.44,NA,NA,"Rutland, VT"
202907,BANK,"COMMUNITY BANK, NATIONAL ASSOCIATION",3,CANTON,NY,139.639,NA,NA,NA,NA,NA,NA,NA,"Rutland, VT"
2333663,BHC,"BERKSHIRE HILLS BANCORP, INC",1,BOSTON,MA,124.522,5,10.95,124.522,5,11.10,NA,NA,"Rutland, VT"
473501,BANK,BERKSHIRE BANK,1,PITTSFIELD,MA,124.522,NA,NA,NA,NA,NA,NA,NA,"Rutland, VT"
1068025,BHC,KEYCORP,1,CLEVELAND,OH,67.386,6,5.93,67.386,6,6.00,NA,NA,"Rutland, VT"
280110,BANK,KEYBANK NATIONAL ASSOCIATION,1,CLEVELAND,OH,67.386,NA,NA,NA,NA,NA,NA,NA,"Rutland, VT"
1115385,BHC,BAR HARBOR BANKSHARES,2,BAR HARBOR,ME,61.680,7,5.42,61.680,7,5.50,NA,NA,"Rutland, VT"
522605,BANK,BAR HARBOR BANK & TRUST,2,BAR HARBOR,ME,61.680,NA,NA,NA,NA,NA,NA,NA,"Rutland, VT"
3846003,SLHC,"COMMUNITY FINANCIAL, MHC",1,BENNINGTON,VT,29.402,8,2.59,14.701,8,1.31,NA,NA,"Rutland, VT"
133579,THRIFT,THE BANK OF BENNINGTON,1,BENNINGTON,VT,29.402,NA,NA,NA,NA,NA,NA,NA,"Rutland, VT"
2333663,BHC,"BERKSHIRE HILLS BANCORP, INC",3,BOSTON,MA,219.360,1,32.12,219.360,1,37.28,NA,NA,"Manchester, VT"
473501,BANK,BERKSHIRE BANK,3,PITTSFIELD,MA,219.360,NA,NA,NA,NA,NA,NA,NA,"Manchester, VT"
1037003,BHC,M&T BANK CORPORATION,2,BUFFALO,NY,120.933,3,17.71,120.933,2,20.55,NA,NA,"Manchester, VT"
501105,BANK,MANUFACTURERS AND TRADERS TRUST COMPANY,2,BUFFALO,NY,120.933,NA,NA,NA,NA,NA,NA,NA,"Manchester, VT"
3846003,SLHC,"COMMUNITY FINANCIAL, MHC",2,BENNINGTON,VT,179.560,2,26.30,89.780,3,15.26,NA,NA,"Manchester, VT"
133579,THRIFT,THE BANK OF BENNINGTON,2,BENNINGTON,VT,179.560,NA,NA,NA,NA,NA,NA,NA,"Manchester, VT"
1238565,BHC,THE TORONTO-DOMINION BANK,1,TORONTO,NA,74.831,4,10.96,74.831,4,12.72,NA,NA,"Manchester, VT"
497404,BANK,"TD BANK, NATIONAL ASSOCIATION",1,WILMINGTON,DE,74.831,NA,NA,NA,NA,NA,NA,NA,"Manchester, VT"
1048867,BHC,"COMMUNITY BANK SYSTEM, INC.",1,DE WITT,NY,47.080,5,6.89,47.080,5,8.00,NA,NA,"Manchester, VT"
202907,BANK,"COMMUNITY BANK, NATIONAL ASSOCIATION",1,CANTON,NY,47.080,NA,NA,NA,NA,NA,NA,NA,"Manchester, VT"
1132449,BHC,"CITIZENS FINANCIAL GROUP, INC.",1,PROVIDENCE,RI,31.862,6,4.67,31.862,6,5.41,NA,NA,"Manchester, VT"
3303298,BANK,"CITIZENS BANK, NATIONAL ASSOCIATION",1,PROVIDENCE,RI,31.862,NA,NA,NA,NA,NA,NA,NA,"Manchester, VT"
580874,THRIFT,THE BRATTLEBORO SAVINGS AND LOAN ASSOCIATION,1,BRATTLEBORO,VT,9.238,7,1.35,4.619,7,0.78,NA,NA,"Manchester, VT"
1037003,BHC,M&T BANK CORPORATION,3,BUFFALO,NY,196.350,1,49.31,196.350,1,50.86,NA,NA,"Springfield, VT"
501105,BANK,MANUFACTURERS AND TRADERS TRUST COMPANY,3,BUFFALO,NY,196.350,NA,NA,NA,NA,NA,NA,NA,"Springfield, VT"
3846106,BHC,MASCOMA MUTUAL FINANCIAL SERVICES CORPORATION,1,LEBANON,NH,72.113,2,18.11,72.113,2,18.68,NA,NA,"Springfield, VT"
268006,THRIFT,MASCOMA BANK,1,LEBANON,NH,72.113,NA,NA,NA,NA,NA,NA,NA,"Springfield, VT"
2333663,BHC,"BERKSHIRE HILLS BANCORP, INC",1,BOSTON,MA,61.025,3,15.33,61.025,3,15.81,NA,NA,"Springfield, VT"
473501,BANK,BERKSHIRE BANK,1,PITTSFIELD,MA,61.025,NA,NA,NA,NA,NA,NA,NA,"Springfield, VT"
1048867,BHC,"COMMUNITY BANK SYSTEM, INC.",1,DE WITT,NY,44.478,4,11.17,44.478,4,11.52,NA,NA,"Springfield, VT"
202907,BANK,"COMMUNITY BANK, NATIONAL ASSOCIATION",1,CANTON,NY,44.478,NA,NA,NA,NA,NA,NA,NA,"Springfield, VT"
47500,THRIFT,CLAREMONT SAVINGS BANK,1,CLAREMONT,NH,24.207,5,6.08,12.104,5,3.14,NA,NA,"Springfield, VT"
1037003,BHC,M&T BANK CORPORATION,6,BUFFALO,NY,525.134,1,40.40,525.134,1,44.73,NA,NA,"Brattleboro, VT-NH"
501105,BANK,MANUFACTURERS AND TRADERS TRUST COMPANY,6,BUFFALO,NY,525.134,NA,NA,NA,NA,NA,NA,NA,"Brattleboro, VT-NH"
1238565,BHC,THE TORONTO-DOMINION BANK,2,TORONTO,NA,263.335,2,20.26,263.335,2,22.43,NA,NA,"Brattleboro, VT-NH"
497404,BANK,"TD BANK, NATIONAL ASSOCIATION",2,WILMINGTON,DE,263.335,NA,NA,NA,NA,NA,NA,NA,"Brattleboro, VT-NH"
1132449,BHC,"CITIZENS FINANCIAL GROUP, INC.",1,PROVIDENCE,RI,147.770,4,11.37,147.770,3,12.59,NA,NA,"Brattleboro, VT-NH"
3303298,BANK,"CITIZENS BANK, NATIONAL ASSOCIATION",1,PROVIDENCE,RI,147.770,NA,NA,NA,NA,NA,NA,NA,"Brattleboro, VT-NH"
580874,THRIFT,THE BRATTLEBORO SAVINGS AND LOAN ASSOCIATION,3,BRATTLEBORO,VT,251.526,3,19.35,125.763,4,10.71,NA,NA,"Brattleboro, VT-NH"
1048867,BHC,"COMMUNITY BANK SYSTEM, INC.",2,DE WITT,NY,67.258,5,5.17,67.258,5,5.73,NA,NA,"Brattleboro, VT-NH"
202907,BANK,"COMMUNITY BANK, NATIONAL ASSOCIATION",2,CANTON,NY,67.258,NA,NA,NA,NA,NA,NA,NA,"Brattleboro, VT-NH"
1068025,BHC,KEYCORP,1,CLEVELAND,OH,44.746,6,3.44,44.746,6,3.81,NA,NA,"Brattleboro, VT-NH"
280110,BANK,KEYBANK NATIONAL ASSOCIATION,1,CLEVELAND,OH,44.746,NA,NA,NA,NA,NA,NA,NA,"Brattleboro, VT-NH"
3846003,SLHC,"COMMUNITY FINANCIAL, MHC",2,BENNINGTON,VT,223.048,1,42.61,111.524,1,27.52,NA,NA,"Bennington, VT"
133579,THRIFT,THE BANK OF BENNINGTON,2,BENNINGTON,VT,223.048,NA,NA,NA,NA,NA,NA,NA,"Bennington, VT"
1037003,BHC,M&T BANK CORPORATION,2,BUFFALO,NY,82.739,2,15.80,82.739,2,20.42,NA,NA,"Bennington, VT"
501105,BANK,MANUFACTURERS AND TRADERS TRUST COMPANY,2,BUFFALO,NY,82.739,NA,NA,NA,NA,NA,NA,NA,"Bennington, VT"
1238565,BHC,THE TORONTO-DOMINION BANK,1,TORONTO,NA,81.373,3,15.54,81.373,3,20.08,NA,NA,"Bennington, VT"
497404,BANK,"TD BANK, NATIONAL ASSOCIATION",1,WILMINGTON,DE,81.373,NA,NA,NA,NA,NA,NA,NA,"Bennington, VT"
1132449,BHC,"CITIZENS FINANCIAL GROUP, INC.",1,PROVIDENCE,RI,69.349,4,13.25,69.349,4,17.11,NA,NA,"Bennington, VT"
3303298,BANK,"CITIZENS BANK, NATIONAL ASSOCIATION",1,PROVIDENCE,RI,69.349,NA,NA,NA,NA,NA,NA,NA,"Bennington, VT"
1048867,BHC,"COMMUNITY BANK SYSTEM, INC.",1,DE WITT,NY,53.460,5,10.21,53.460,5,13.19,NA,NA,"Bennington, VT"
202907,BANK,"COMMUNITY BANK, NATIONAL ASSOCIATION",1,CANTON,NY,53.460,NA,NA,NA,NA,NA,NA,NA,"Bennington, VT"
1048513,SLHC,TRUSTCO BANK CORP NY,1,GLENVILLE,NY,13.537,6,2.59,6.769,6,1.67,NA,NA,"Bennington, VT"
677176,THRIFT,TRUSTCO BANK,1,GLENVILLE,NY,13.537,NA,NA,NA,NA,NA,NA,NA,"Bennington, VT"
303701,THRIFT,WELLS RIVER SAVINGS BANK,1,WELLS RIVER,VT,7.849,1,100.00,3.925,1,100.00,NA,NA,"Newbury, VT"
1099690,BHC,FNBC BANCORP INC,8,ASH FLAT,AR,319.110,1,55.25,319.110,1,55.25,NA,NA,"Ash Flat, AR"
100843,BANK,FNBC BANK,8,ASH FLAT,AR,319.110,NA,NA,NA,NA,NA,NA,NA,"Ash Flat, AR"
1098004,BHC,SMITH ASSOCIATED BANKING CORPORATION,2,HOT SPRINGS,AR,149.146,2,25.82,149.146,2,25.82,NA,NA,"Ash Flat, AR"
931047,BANK,BANK OF SALEM,2,SALEM,AR,149.146,NA,NA,NA,NA,NA,NA,NA,"Ash Flat, AR"
2641694,BHC,"FIRST COMMUNITY BANCSHARES, INC.",1,BATESVILLE,AR,43.640,3,7.56,43.640,3,7.56,NA,NA,"Ash Flat, AR"
2596646,BANK,FIRST COMMUNITY BANK,1,BATESVILLE,AR,43.640,NA,NA,NA,NA,NA,NA,NA,"Ash Flat, AR"
1094828,BHC,SIMMONS FIRST NATIONAL CORPORATION,1,PINE BLUFF,AR,38.798,4,6.72,38.798,4,6.72,NA,NA,"Ash Flat, AR"
663245,BANK,SIMMONS BANK,1,PINE BLUFF,AR,38.798,NA,NA,NA,NA,NA,NA,NA,"Ash Flat, AR"
1491409,BHC,"HOME BANCSHARES, INC.",1,CONWAY,AR,26.913,5,4.66,26.913,5,4.66,NA,NA,"Ash Flat, AR"
456045,BANK,CENTENNIAL BANK,1,CONWAY,AR,26.913,NA,NA,NA,NA,NA,NA,NA,"Ash Flat, AR"
3846106,BHC,MASCOMA MUTUAL FINANCIAL SERVICES CORPORATION,1,LEBANON,NH,77.965,1,27.93,77.965,1,27.93,NA,NA,"Woodstock, VT"
268006,THRIFT,MASCOMA BANK,1,LEBANON,NH,77.965,NA,NA,NA,NA,NA,NA,NA,"Woodstock, VT"
1238565,BHC,THE TORONTO-DOMINION BANK,1,TORONTO,NA,70.140,2,25.13,70.140,2,25.13,NA,NA,"Woodstock, VT"
497404,BANK,"TD BANK, NATIONAL ASSOCIATION",1,WILMINGTON,DE,70.140,NA,NA,NA,NA,NA,NA,NA,"Woodstock, VT"
1115385,BHC,BAR HARBOR BANKSHARES,2,BAR HARBOR,ME,69.091,3,24.76,69.091,3,24.76,NA,NA,"Woodstock, VT"
522605,BANK,BAR HARBOR BANK & TRUST,2,BAR HARBOR,ME,69.091,NA,NA,NA,NA,NA,NA,NA,"Woodstock, VT"
1037003,BHC,M&T BANK CORPORATION,1,BUFFALO,NY,61.899,4,22.18,61.899,4,22.18,NA,NA,"Woodstock, VT"
501105,BANK,MANUFACTURERS AND TRADERS TRUST COMPANY,1,BUFFALO,NY,61.899,NA,NA,NA,NA,NA,NA,NA,"Woodstock, VT"
4211831,SLHC,CENTURY NEXT FINANCIAL CORPORATION,4,RUSTON,LA,157.786,1,47.88,78.893,1,31.47,NA,NA,"Hamburg, AR"
345877,THRIFT,CENTURY NEXT BANK,4,RUSTON,LA,157.786,NA,NA,NA,NA,NA,NA,NA,"Hamburg, AR"
1094828,BHC,SIMMONS FIRST NATIONAL CORPORATION,1,PINE BLUFF,AR,47.602,2,14.44,47.602,2,18.99,NA,NA,"Hamburg, AR"
663245,BANK,SIMMONS BANK,1,PINE BLUFF,AR,47.602,NA,NA,NA,NA,NA,NA,NA,"Hamburg, AR"
1248939,BHC,"SOUTHERN BANCORP, INC",1,ARKADELPHIA,AR,41.884,3,12.71,41.884,3,16.71,NA,NA,"Hamburg, AR"
852544,BANK,SOUTHERN BANCORP BANK,1,ARKADELPHIA,AR,41.884,NA,NA,NA,NA,NA,NA,NA,"Hamburg, AR"
2757111,BHC,"CAPITAL BANCORP, INC.",3,DELHI,LA,38.626,4,11.72,38.626,4,15.41,NA,NA,"Hamburg, AR"
2756730,BANK,COMMERCIAL CAPITAL BANK,3,DELHI,LA,38.626,NA,NA,NA,NA,NA,NA,NA,"Hamburg, AR"
1131077,BHC,"CITIZENS BANCSHARES OF BATESVILLE, INC.",1,BATESVILLE,AR,34.737,5,10.54,34.737,5,13.86,NA,NA,"Hamburg, AR"
856748,BANK,THE CITIZENS BANK,1,BATESVILLE,AR,34.737,NA,NA,NA,NA,NA,NA,NA,"Hamburg, AR"
3029196,BHC,"PEOPLES HOME HOLDING, INC",1,GREENBRIER,AR,8.919,6,2.71,8.919,6,3.56,NA,NA,"Hamburg, AR"
596642,BANK,HOME BANK OF ARKANSAS,1,PORTLAND,AR,8.919,NA,NA,NA,NA,NA,NA,NA,"Hamburg, AR"
1131077,BHC,"CITIZENS BANCSHARES OF BATESVILLE, INC.",6,BATESVILLE,AR,545.096,1,42.43,545.096,1,42.43,NA,NA,"Batesville, AR"
856748,BANK,THE CITIZENS BANK,6,BATESVILLE,AR,545.096,NA,NA,NA,NA,NA,NA,NA,"Batesville, AR"
2641694,BHC,"FIRST COMMUNITY BANCSHARES, INC.",5,BATESVILLE,AR,431.668,2,33.60,431.668,2,33.60,NA,NA,"Batesville, AR"
2596646,BANK,FIRST COMMUNITY BANK,5,BATESVILLE,AR,431.668,NA,NA,NA,NA,NA,NA,NA,"Batesville, AR"
1491409,BHC,"HOME BANCSHARES, INC.",2,CONWAY,AR,94.696,3,7.37,94.696,3,7.37,NA,NA,"Batesville, AR"
456045,BANK,CENTENNIAL BANK,2,CONWAY,AR,94.696,NA,NA,NA,NA,NA,NA,NA,"Batesville, AR"
1099663,BHC,"SHARP BANCSHARES, INC.",3,CAVE CITY,AR,93.578,4,7.28,93.578,4,7.28,NA,NA,"Batesville, AR"
629148,BANK,BANK OF CAVE CITY,3,CAVE CITY,AR,93.578,NA,NA,NA,NA,NA,NA,NA,"Batesville, AR"
3394429,BHC,"M&P COMMUNITY BANCSHARES, INC. 401(K) EMPLOYEE STOCK OWNERSHIP PLAN",4,NEWPORT,AR,55.642,5,4.33,55.642,5,4.33,NA,NA,"Batesville, AR"
99143,BANK,MERCHANTS & PLANTERS' BANK,4,NEWPORT,AR,55.642,NA,NA,NA,NA,NA,NA,NA,"Batesville, AR"
3266227,BHC,"SOUTHERN MISSOURI BANCORP, INC.",1,POPLAR BLUFF,MO,46.516,6,3.62,46.516,6,3.62,NA,NA,"Batesville, AR"
272272,BANK,SOUTHERN BANK,1,POPLAR BLUFF,MO,46.516,NA,NA,NA,NA,NA,NA,NA,"Batesville, AR"
1099690,BHC,FNBC BANCORP INC,1,ASH FLAT,AR,17.433,7,1.36,17.433,7,1.36,NA,NA,"Batesville, AR"
100843,BANK,FNBC BANK,1,ASH FLAT,AR,17.433,NA,NA,NA,NA,NA,NA,NA,"Batesville, AR"
4928344,BHC,"STONE BANCSHARES, INC.",1,MOUNTAIN VIEW,AR,0.000,8,0.00,0.000,8,0.00,NA,NA,"Batesville, AR"
913146,BANK,STONE BANK,1,MOUNTAIN VIEW,AR,0.000,NA,NA,NA,NA,NA,NA,NA,"Batesville, AR"
1095674,BHC,"ARVEST BANK GROUP, INC.",5,BENTONVILLE,AR,418.360,1,22.10,418.360,1,22.10,NA,NA,"Mountain Home, AR-MO"
311845,BANK,ARVEST BANK,5,FAYETTEVILLE,AR,418.360,NA,NA,NA,NA,NA,NA,NA,"Mountain Home, AR-MO"
1096505,BHC,FIRST SECURITY BANCORP,6,SEARCY,AR,392.797,2,20.75,392.797,2,20.75,NA,NA,"Mountain Home, AR-MO"
673440,BANK,FIRST SECURITY BANK,6,SEARCY,AR,392.797,NA,NA,NA,NA,NA,NA,NA,"Mountain Home, AR-MO"
1099672,BHC,"FARMERS AND MERCHANTS BANKSHARES, INC.",5,STUTTGART,AR,276.513,3,14.60,276.513,3,14.60,NA,NA,"Mountain Home, AR-MO"
677644,BANK,THE FARMERS & MERCHANTS BANK,5,STUTTGART,AR,276.513,NA,NA,NA,NA,NA,NA,NA,"Mountain Home, AR-MO"
2619349,BHC,"FIRST NATIONAL BANCORP, INC.",4,GREEN FOREST,AR,174.323,4,9.21,174.323,4,9.21,NA,NA,"Mountain Home, AR-MO"
261940,BANK,ANSTAFF BANK,4,GREEN FOREST,AR,174.323,NA,NA,NA,NA,NA,NA,NA,"Mountain Home, AR-MO"
1095469,BHC,"CENTURY BANCSHARES, INC.",4,GAINESVILLE,MO,154.640,5,8.17,154.640,5,8.17,NA,NA,"Mountain Home, AR-MO"
904359,BANK,CENTURY BANK OF THE OZARKS,4,GAINESVILLE,MO,154.640,NA,NA,NA,NA,NA,NA,NA,"Mountain Home, AR-MO"
107244,BANK,BANK OZK,3,LITTLE ROCK,AR,114.431,6,6.04,114.431,6,6.04,NA,NA,"Mountain Home, AR-MO"
1491409,BHC,"HOME BANCSHARES, INC.",1,CONWAY,AR,93.643,7,4.95,93.643,7,4.95,NA,NA,"Mountain Home, AR-MO"
456045,BANK,CENTENNIAL BANK,1,CONWAY,AR,93.643,NA,NA,NA,NA,NA,NA,NA,"Mountain Home, AR-MO"
2641694,BHC,"FIRST COMMUNITY BANCSHARES, INC.",1,BATESVILLE,AR,72.543,8,3.83,72.543,8,3.83,NA,NA,"Mountain Home, AR-MO"
2596646,BANK,FIRST COMMUNITY BANK,1,BATESVILLE,AR,72.543,NA,NA,NA,NA,NA,NA,NA,"Mountain Home, AR-MO"
1099690,BHC,FNBC BANCORP INC,2,ASH FLAT,AR,67.263,9,3.55,67.263,9,3.55,NA,NA,"Mountain Home, AR-MO"
100843,BANK,FNBC BANK,2,ASH FLAT,AR,67.263,NA,NA,NA,NA,NA,NA,NA,"Mountain Home, AR-MO"
1137266,BHC,"FIRST SERVICE BANCSHARES, INC.",2,GREENBRIER,AR,48.571,10,2.57,48.571,10,2.57,NA,NA,"Mountain Home, AR-MO"
458544,BANK,FIRST SERVICE BANK,2,GREENBRIER,AR,48.571,NA,NA,NA,NA,NA,NA,NA,"Mountain Home, AR-MO"
748441,BANK,WARREN BANK AND TRUST COMPANY,4,WARREN,AR,114.489,1,43.56,114.489,1,43.56,NA,NA,"Warren, AR"
1097463,BHC,"BRADLEY BANCSHARES, INC.",3,WARREN,AR,110.135,2,41.90,110.135,2,41.90,NA,NA,"Warren, AR"
843542,BANK,FIRST STATE BANK OF WARREN,3,WARREN,AR,110.135,NA,NA,NA,NA,NA,NA,NA,"Warren, AR"
1098880,BHC,FIRST UNION FINANCIAL CORPORATION,1,MONTICELLO,AR,38.235,3,14.55,38.235,3,14.55,NA,NA,"Warren, AR"
22048,BANK,UNION BANK & TRUST COMPANY,1,MONTICELLO,AR,38.235,NA,NA,NA,NA,NA,NA,NA,"Warren, AR"
3306589,BHC,WHITE RIVER BANCSHARES COMPANY,2,FAYETTEVILLE,AR,103.922,1,45.62,103.922,1,45.62,NA,NA,"Brinkley, AR"
3350724,BANK,SIGNATURE BANK OF ARKANSAS,2,FAYETTEVILLE,AR,103.922,NA,NA,NA,NA,NA,NA,NA,"Brinkley, AR"
1099449,BHC,"BANCSHARES OF EASTERN ARKANSAS, INC.",2,FORREST CITY,AR,41.468,2,18.20,41.468,2,18.20,NA,NA,"Brinkley, AR"
251745,BANK,FIRST NATIONAL BANK OF EASTERN ARKANSAS,2,FORREST CITY,AR,41.468,NA,NA,NA,NA,NA,NA,NA,"Brinkley, AR"
1099252,BHC,CLARENDON HOLDING CO.,1,CLARENDON,AR,37.456,3,16.44,37.456,3,16.44,NA,NA,"Brinkley, AR"
691042,BANK,THE MERCHANTS & PLANTERS BANK,1,CLARENDON,AR,37.456,NA,NA,NA,NA,NA,NA,NA,"Brinkley, AR"
606046,BANK,CADENCE BANK,1,TUPELO,MS,24.383,4,10.70,24.383,4,10.70,NA,NA,"Brinkley, AR"
1131611,BHC,"CROSS COUNTY BANCSHARES, INC.",1,WYNNE,AR,20.559,5,9.03,20.559,5,9.03,NA,NA,"Brinkley, AR"
989347,BANK,CROSS COUNTY BANK,1,WYNNE,AR,20.559,NA,NA,NA,NA,NA,NA,NA,"Brinkley, AR"
2352196,BHC,"HARRELL BANCSHARES, INC.",1,CAMDEN,AR,54.287,1,84.81,54.287,1,84.81,NA,NA,"Hampton, AR"
329345,BANK,GENERATIONS BANK,1,ROGERS,AR,54.287,NA,NA,NA,NA,NA,NA,NA,"Hampton, AR"
1097463,BHC,"BRADLEY BANCSHARES, INC.",1,WARREN,AR,9.720,2,15.19,9.720,2,15.19,NA,NA,"Hampton, AR"
843542,BANK,FIRST STATE BANK OF WARREN,1,WARREN,AR,9.720,NA,NA,NA,NA,NA,NA,NA,"Hampton, AR"
2941769,BHC,"EUREKA BANCSHARES, INC.",4,EUREKA SPRINGS,AR,261.341,1,30.39,261.341,1,30.39,NA,NA,"Eureka Springs, AR"
514048,BANK,CS BANK,4,EUREKA SPRINGS,AR,261.341,NA,NA,NA,NA,NA,NA,NA,"Eureka Springs, AR"
2619349,BHC,"FIRST NATIONAL BANCORP, INC.",4,GREEN FOREST,AR,222.787,2,25.91,222.787,2,25.91,NA,NA,"Eureka Springs, AR"
261940,BANK,ANSTAFF BANK,4,GREEN FOREST,AR,222.787,NA,NA,NA,NA,NA,NA,NA,"Eureka Springs, AR"
2027412,BHC,FIRST NATIONAL BANK OF NORTH ARKANSAS EMPLOYEE STOCK OWNERSHIP TRUST,5,BERRYVILLE,AR,151.321,3,17.60,151.321,3,17.60,NA,NA,"Eureka Springs, AR"
864846,BANK,BANK OF 1889,5,BERRYVILLE,AR,151.321,NA,NA,NA,NA,NA,NA,NA,"Eureka Springs, AR"
3180547,BHC,"EQUITY BANCSHARES, INC.",2,WICHITA,KS,129.392,4,15.05,129.392,4,15.05,NA,NA,"Eureka Springs, AR"
139656,BANK,EQUITY BANK,2,ANDOVER,KS,129.392,NA,NA,NA,NA,NA,NA,NA,"Eureka Springs, AR"
1095674,BHC,"ARVEST BANK GROUP, INC.",2,BENTONVILLE,AR,95.121,5,11.06,95.121,5,11.06,NA,NA,"Eureka Springs, AR"
311845,BANK,ARVEST BANK,2,FAYETTEVILLE,AR,95.121,NA,NA,NA,NA,NA,NA,NA,"Eureka Springs, AR"
1100046,BHC,STATE HOLDING COMPANY,5,LITTLE ROCK,AR,218.682,1,31.56,218.682,1,31.56,NA,NA,"Heber Springs, AR"
453446,BANK,EAGLE BANK AND TRUST COMPANY,5,LITTLE ROCK,AR,218.682,NA,NA,NA,NA,NA,NA,NA,"Heber Springs, AR"
1096550,BHC,"FIRST ARKANSAS BANCSHARES, INC.",4,JACKSONVILLE,AR,143.866,2,20.76,143.866,2,20.76,NA,NA,"Heber Springs, AR"
466240,BANK,FIRST ARKANSAS BANK AND TRUST,4,JACKSONVILLE,AR,143.866,NA,NA,NA,NA,NA,NA,NA,"Heber Springs, AR"
1096505,BHC,FIRST SECURITY BANCORP,2,SEARCY,AR,117.495,3,16.96,117.495,3,16.96,NA,NA,"Heber Springs, AR"
673440,BANK,FIRST SECURITY BANK,2,SEARCY,AR,117.495,NA,NA,NA,NA,NA,NA,NA,"Heber Springs, AR"
1119383,BHC,"FIRST PARAGOULD BANKSHARES, INC.",1,PARAGOULD,AR,87.732,4,12.66,87.732,4,12.66,NA,NA,"Heber Springs, AR"
42448,BANK,FIRST NATIONAL BANK,1,PARAGOULD,AR,87.732,NA,NA,NA,NA,NA,NA,NA,"Heber Springs, AR"
1491409,BHC,"HOME BANCSHARES, INC.",2,CONWAY,AR,49.298,5,7.11,49.298,5,7.11,NA,NA,"Heber Springs, AR"
456045,BANK,CENTENNIAL BANK,2,CONWAY,AR,49.298,NA,NA,NA,NA,NA,NA,NA,"Heber Springs, AR"
1119794,BHC,U.S. BANCORP,1,MINNEAPOLIS,MN,38.248,6,5.52,38.248,6,5.52,NA,NA,"Heber Springs, AR"
504713,BANK,U.S. BANK NATIONAL ASSOCIATION,1,CINCINNATI,OH,38.248,NA,NA,NA,NA,NA,NA,NA,"Heber Springs, AR"
1491614,BHC,"LONOKE BANCSHARES, INC.",1,LONOKE,AR,37.639,7,5.43,37.639,7,5.43,NA,NA,"Heber Springs, AR"
10849,BANK,FIRST STATE BANK,1,LONOKE,AR,37.639,NA,NA,NA,NA,NA,NA,NA,"Heber Springs, AR"
1119383,BHC,"FIRST PARAGOULD BANKSHARES, INC.",2,PARAGOULD,AR,171.755,1,51.55,171.755,1,51.55,NA,NA,"Corning, AR"
42448,BANK,FIRST NATIONAL BANK,2,PARAGOULD,AR,171.755,NA,NA,NA,NA,NA,NA,NA,"Corning, AR"
1098321,BHC,"PIGGOTT BANKSTOCK, INC.",3,PIGGOTT,AR,103.619,2,31.10,103.619,2,31.10,NA,NA,"Corning, AR"
173342,BANK,PIGGOTT STATE BANK,3,PIGGOTT,AR,103.619,NA,NA,NA,NA,NA,NA,NA,"Corning, AR"
1491409,BHC,"HOME BANCSHARES, INC.",1,CONWAY,AR,36.308,3,10.90,36.308,3,10.90,NA,NA,"Corning, AR"
456045,BANK,CENTENNIAL BANK,1,CONWAY,AR,36.308,NA,NA,NA,NA,NA,NA,NA,"Corning, AR"
29476,BANK,RIVERBANK,1,POCAHONTAS,AR,21.485,4,6.45,21.485,4,6.45,NA,NA,"Corning, AR"
1131611,BHC,"CROSS COUNTY BANCSHARES, INC.",4,WYNNE,AR,191.826,1,43.33,191.826,1,43.33,NA,NA,"Wynne, AR"
989347,BANK,CROSS COUNTY BANK,4,WYNNE,AR,191.826,NA,NA,NA,NA,NA,NA,NA,"Wynne, AR"
2568102,BHC,FIRST FINANCIAL BANC CORPORATION,3,EL DORADO,AR,182.897,2,41.32,182.897,2,41.32,NA,NA,"Wynne, AR"
48374,BANK,FIRST FINANCIAL BANK,3,EL DORADO,AR,182.897,NA,NA,NA,NA,NA,NA,NA,"Wynne, AR"
1142411,BHC,"EVOLVE BANCORP, INC",2,WEST MEMPHIS,AR,44.712,3,10.10,44.712,3,10.10,NA,NA,"Wynne, AR"
592448,BANK,EVOLVE BANK & TRUST,2,WEST MEMPHIS,AR,44.712,NA,NA,NA,NA,NA,NA,NA,"Wynne, AR"
1099449,BHC,"BANCSHARES OF EASTERN ARKANSAS, INC.",1,FORREST CITY,AR,15.873,4,3.59,15.873,4,3.59,NA,NA,"Wynne, AR"
